Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
89112,2.035268432,-0.047975804,-1.852241754,0.242804718,0.495051786,-0.336576049,-0.050156615,0.053021692,0.514880663,-0.168562472,0.613969468,-0.164419478,-1.698537099,-0.315504473,-0.235399629,0.62479,0.267185132,0.411138912,0.395728057,-0.243398656,-0.344394826,-1.008487603,0.313422421,0.079145415,-0.322631992,0.183565082,-0.075839002,-0.047256746,5.99,0
89113,2.026753709,0.215557809,-1.594903173,1.393886614,0.40927132,-1.153791769,0.633391142,-0.409698224,0.2289522,0.262967177,-1.002976911,0.228550528,-0.443127885,0.569874505,-0.498804637,-0.730866343,-0.116303518,-0.638322758,-0.222741002,-0.311483067,0.048433209,0.359056474,-0.000477721,-0.012549593,0.451630915,-0.488967015,-0.016007523,-0.062247789,9.52,0
89115,2.062237695,-0.089801721,-1.072243769,0.423714459,-0.198957847,-1.232912757,0.145346629,-0.302902029,0.62776276,0.090355695,-0.830894939,0.136720601,-0.510742273,0.389900487,0.102176335,-0.080981233,-0.25209184,-0.802331896,0.146796684,-0.262448502,-0.295576937,-0.744120855,0.348642104,0.030592231,-0.318780737,0.197357167,-0.074372705,-0.061165394,1.29,0
89116,1.758467361,-0.908710126,-0.779661784,-0.222930721,0.200927024,1.895626489,-1.024161092,0.668292828,1.347196254,-0.198640336,0.873708289,0.936823741,-0.449521248,0.142205598,0.767958441,-0.442434716,0.00989318,-0.554655554,-0.797146813,-0.181902255,0.304743927,1.033252568,0.150328452,-0.78467241,-0.382981276,0.197228476,0.046883516,-0.053618985,59.78,0
89116,1.855076391,-0.767511565,-0.031421718,0.065089645,-0.854850187,0.223904439,-0.985646868,0.129763867,1.849995143,-0.438434498,-1.049567853,0.894326121,1.235459981,-0.590063367,1.150015458,0.474364222,-0.904237546,0.672055295,-0.229614121,0.022672064,0.278954213,0.91222247,0.109782701,0.506401066,-0.227932221,-0.540848431,0.081531474,-0.002745989,73.8,0
89116,-1.29330828,-0.671946553,2.926192976,-1.854540205,-0.907755904,0.88522751,-1.116661155,0.659625706,0.981710101,-0.502740456,-2.705044117,-0.847382377,-1.502149363,-1.45806927,-2.348909743,-1.109869656,-0.096265652,1.530002134,-1.608188494,-0.580341508,-0.374952119,-0.264490397,-0.384199503,0.575360686,0.497550482,0.671503252,0.16906982,0.132567619,10,0
89117,1.911062956,-0.245077078,-0.718387677,0.273320679,-0.581810268,-0.754465719,-0.528301174,0.055667847,1.088291982,-0.532161063,1.287915706,0.739958386,-0.572050548,-0.985616482,0.15520654,0.802228654,0.263670852,0.794309573,0.100671383,-0.168547905,-0.199793601,-0.508532733,0.360836539,-0.066980064,-0.566243175,-0.308645683,0.014397309,-0.016563693,22.07,0
89120,1.807960848,-0.29576931,-0.327261595,1.633581487,-0.426840855,-0.256417098,-0.127846193,-0.058784201,1.085404191,-0.062125443,-1.160110999,1.053150446,0.353826074,-0.358907327,-1.223149602,-0.503682856,-0.021508444,-1.030303168,0.116632311,-0.141281307,-0.475203137,-1.17101475,0.384685611,-0.07963723,-0.33754693,-1.110493247,0.050097166,-0.018919128,68.6,0
89122,1.880749873,-0.637431014,-0.795000136,0.529873348,-0.44073557,-0.145880779,-0.436070295,0.028240239,1.54653601,-0.208152117,-1.298543466,0.053648436,-0.830119187,-0.016303389,0.025005556,-0.314423836,-0.180241979,0.061714531,-0.075770067,-0.149816697,0.217554185,0.759872449,0.025439466,0.6994446,0.085396955,-0.143341283,0.009774827,-0.03155063,68.06,0
89125,-1.827512422,2.400317247,-2.043023898,-0.811658769,-0.069287849,-0.532384918,-0.153571498,1.344859078,-0.078455227,-0.124567841,0.458862218,1.155954449,0.467534247,-0.232437271,-1.00305274,0.890686084,0.462161826,0.382417954,0.027946811,0.225499439,-0.306391847,-0.876302026,0.217067841,0.241774731,-0.132476931,0.136143641,0.285674386,0.107978378,21.98,0
89126,0.129325494,1.046239911,-0.682794704,-0.353568073,1.001323707,-0.73023909,1.044173127,-0.249579939,-0.418407808,-0.77086436,0.928900571,0.711079617,0.851450031,-0.954771454,-0.063984445,0.353306021,0.034583302,1.281364698,0.284387031,-0.046101102,0.348948525,1.117178852,-0.256615713,-0.539627553,-0.330261276,-0.161670798,0.020869288,0.113700315,23.51,0
89126,1.991835863,-1.696207474,0.796784229,-0.281084916,-2.234067064,0.383112481,-2.055350669,0.322475272,1.698856953,0.363371754,-1.813400444,-0.177475011,-0.247868849,-1.663852232,-1.761452473,0.727933218,0.72670686,-1.054790396,0.905511473,-0.018545319,0.298888296,1.272780283,0.0923872,0.047609838,-0.256577861,0.021689304,0.086787787,-0.028932022,41,0
89134,-3.24762195,2.164912457,1.113781651,-1.894592464,-0.694806353,1.530168272,-1.726240494,-5.659361775,2.082317225,0.523335179,-0.02048892,0.647949555,-0.726376076,-0.638459241,-0.700134488,1.198618441,-1.391741866,1.303800835,-1.361886274,-1.545935892,5.774913877,-0.804982472,0.493167421,-0.612693873,-0.367889649,-0.592132024,-0.950131226,0.002389741,38.95,0
89135,-0.089891632,1.186474857,0.364204462,1.041722247,0.891912801,-1.055552368,1.638557349,-0.546296093,-0.568263678,0.206370606,-0.594078654,0.04588401,-0.177926074,0.272597566,-0.337372395,-1.427669293,0.231464182,-0.549082908,0.600480928,0.142618605,0.097057987,0.780956808,-0.265918287,0.422593885,-0.046200697,-0.429856904,0.275752054,0.02574006,12.99,0
89138,-1.160092985,1.03115814,2.549457737,2.239362232,1.116876854,0.93235439,0.29308051,0.445893771,-1.721378459,0.38410871,0.204008417,0.357900891,0.461379111,-0.31815858,-1.931676628,1.487211369,-1.400719035,0.583498847,-1.998357382,-0.049722383,0.283265113,0.64764624,-0.436904309,0.761666804,0.710640755,0.054423213,0.007773336,0.066994857,0,0
89139,1.952866556,-0.359617987,0.00819986,0.740855252,-0.973678824,-0.719936371,-0.623733414,-0.074342588,1.155667627,0.015543886,-0.518274962,0.713391086,0.425185561,-0.292665478,0.307391696,0.1078137,-0.31752046,-0.234894465,-0.553866497,-0.210425838,0.202330036,0.847367522,0.215036928,0.45820414,-0.298058134,0.364198357,0.001965884,-0.040457884,3.79,0
89140,2.081281186,-0.987896809,-1.532248577,-0.958153341,-0.449817018,-0.696134677,-0.389758187,-0.105932744,-0.519975626,0.976911631,0.743031881,-0.606731082,-1.564073229,0.48274065,-0.79758194,0.916808683,0.223073662,-1.150249757,1.107746556,-0.007030473,0.088743489,0.025201516,0.192352389,0.732852096,-0.101253954,-0.335279319,-0.069085697,-0.060067181,65.38,0
89140,-0.677478174,1.749842019,0.534723583,4.20821839,0.585122908,0.923682431,0.632424794,0.418486425,-2.888855499,1.493765274,0.6735417,0.222429226,0.846112703,0.836272253,0.206780702,0.103187931,-0.072175108,0.764287023,1.317858182,0.107555635,0.407954409,1.086545994,-0.034249137,0.805017742,-0.096384238,0.515278789,-0.053952844,0.057076967,67.23,0
89140,-0.882583,-0.822063613,1.306342336,5.058641013,-0.41083885,2.764921466,-0.108988573,-0.40019271,-1.27277469,1.082838997,-0.274081772,0.441225259,0.425751562,-0.257154029,-1.258190657,-0.252186963,0.369743031,0.790074304,1.51551976,1.22412453,1.254631605,0.244850803,-1.085720659,0.329717734,1.42178822,0.880761245,0.056039675,0.251366894,556.12,0
89142,-0.963779701,1.90896685,-0.745058756,-0.444631096,0.210726139,-0.763743283,-0.021047812,-2.29795969,-0.187319826,-0.331315171,-0.925573351,1.01646547,1.392415592,0.542459006,0.216698047,-0.353794649,-0.214922728,0.089274044,-0.000547193,-0.530877376,2.715425537,0.650511735,0.236859225,0.009413227,-0.65444699,-0.201960175,0.497348312,0.284933255,0.83,0
89143,2.013835512,-0.201319275,-3.131457568,-0.346147554,2.600929859,3.28525535,-0.55957598,0.833355332,0.677607392,-0.654449671,0.179421242,0.088829373,-0.389473236,-1.490862355,0.000763541,0.044034143,1.157934363,0.060371825,-0.247174357,-0.10435137,-0.033650255,0.09657725,0.075419128,0.631705482,0.125018278,0.659440841,-0.022225105,-0.036418067,6.99,0
89144,2.160015784,-0.711758615,-1.676760786,-0.636047264,-0.09586918,-0.653662988,-0.14267901,-0.414529651,-0.70339666,0.92135259,-1.656033124,0.108701863,1.677974245,-0.030741088,0.468941117,-1.174368615,-0.672066521,1.309145081,-0.648633887,-0.393048967,-0.160049557,0.07142091,-0.060235351,-0.936715693,0.088088631,0.84823714,-0.065049788,-0.062945714,60.04,0
89144,-0.279118078,0.788275992,0.59957879,-0.294741352,1.071925533,-0.228344275,0.972646452,-0.287781203,-0.506448564,-0.014654362,1.041155389,0.361989599,-0.159727465,0.444006039,0.446416295,-0.620590334,-0.457858961,0.644876791,1.055124561,0.063612838,0.337040148,1.158515504,-0.440400348,0.758027612,0.065661293,-0.034818241,-0.148981831,-0.088271621,0.89,0
89145,-1.611760857,-6.00592489,-2.159980429,3.514094746,-2.326470901,0.399825681,2.023034871,-0.466888782,-0.299358664,0.151082338,-1.077775897,-0.09613382,0.043376834,0.204039619,-0.611758496,1.27285214,-0.282195482,-0.984018452,-1.205189407,3.558074771,0.621376867,-2.386590691,-1.019871157,0.09185545,-1.74950097,1.539516666,-0.518159349,0.257525727,1856.1,0
89145,-0.85137866,1.378109907,-0.617714018,-0.838016297,0.970074825,-0.627982834,0.906566695,-0.100375613,0.695864637,0.810927253,1.265659743,0.310250513,-0.644307685,-1.197283259,-0.737370586,0.301666005,0.103795176,0.114997655,-0.159000091,0.503008591,-0.478296188,-0.787258447,0.075682168,0.578481619,-0.323607448,0.086064669,0.491130955,0.134509795,8.99,0
89146,-0.334184038,1.047906994,0.198153383,-0.277554995,0.836814778,-0.988159194,1.069203865,-0.19756891,-0.163373511,-1.516409446,-0.676564994,-0.052653109,0.143928249,-1.862112806,-0.836333293,-0.011767139,1.203186736,0.20321509,-0.267267173,-0.050055889,0.069725317,0.442525661,-0.342215879,-0.067796166,-0.019636594,0.605833702,0.108917566,0.177247909,9.99,0
89147,-1.539027798,1.848275699,-1.621879446,-1.005829233,0.053710986,-0.223491255,-0.237450712,1.308747038,-0.207165685,-0.174210181,-0.900401739,0.684863829,-0.001550216,1.069410732,-1.038056586,0.837256127,-0.656919886,0.310766149,0.653826433,-0.107846334,-0.224741008,-0.820722767,0.082587034,-1.411535472,-0.184844098,0.210667499,-0.05167973,-0.003913855,9.42,0
89148,2.028970507,-0.028467349,-1.431840593,0.133874797,0.349683617,-0.540617497,0.1237155,-0.171422744,0.235791627,0.151172822,1.15569803,1.2723675,0.5563473,0.564928738,0.06830725,-0.085013134,-0.74435406,0.300464413,-0.016058331,-0.172844811,0.305680216,1.005210926,0.025511492,0.756135938,0.257074339,-0.160796261,-0.021717698,-0.060665163,2.69,0
89149,0.096062501,0.746491401,0.071357377,-0.081467275,0.481197296,-1.03773062,1.349462855,-0.361572137,-0.4766275,-0.481704398,-0.869113982,0.228195134,0.368037265,0.23639106,-0.291975496,-0.472237937,-0.206391855,-0.630367059,0.357541847,0.014033315,-0.032320576,-0.062195044,0.059750868,0.070762114,-0.342363248,0.177845459,0.018165814,0.061750506,55.95,0
89149,2.149806822,-0.88289148,-0.902994485,-0.912221535,-0.621947569,-0.416727893,-0.729595431,-0.165175598,-0.197161716,0.700101687,-0.701186481,-0.009335546,1.169264178,-0.552883161,0.020184982,0.963470511,0.146048032,-1.523819918,0.549574345,0.092138369,0.217399065,0.666917279,0.171746709,0.653044296,-0.094922303,-0.207915541,-0.003617231,-0.040770233,33,0
89150,-0.09359089,-0.994871931,2.003284959,-2.675960147,-1.728015118,-0.026720873,-1.273120142,-0.71962154,-1.381370521,0.469552035,-1.153175141,-1.001417017,0.32439442,-0.822371492,-0.042609415,0.28708149,0.084359823,0.274598276,-1.295889397,-0.384645711,0.600819183,-0.513700025,-0.362428136,-0.11888773,1.334734659,-0.071052641,0.089417642,0.151318024,80.25,0
89150,-0.607480983,1.591983883,-0.501439645,-0.831154612,1.143260366,-0.806412283,1.430395765,-0.582221098,0.829910255,0.788620136,-0.229100535,0.380645618,1.184986279,-1.964700156,-0.245144499,0.038461361,0.041320993,-0.479015311,-0.334661242,0.717341907,-0.566222665,-0.769652229,0.068243964,0.578501696,-0.214608514,0.073540653,0.338678408,-0.111047737,9.82,0
89151,1.930671682,-0.063876273,-0.371515094,0.54348525,-0.909755848,-1.437533878,-0.40320955,-0.150757317,1.188094655,-0.721549045,0.466316336,0.70587996,0.07108558,-1.274118469,0.765313573,0.280949059,0.817175984,-0.138553869,-0.556588234,-0.209272767,-0.198324911,-0.383034337,0.487796733,0.745308368,-0.625076476,-0.335172744,0.031011568,-0.001087711,1,0
89151,-2.427215653,2.776032314,-2.502532902,-0.812512957,-0.352845138,-0.656098938,-0.593593505,1.791017544,-0.048030524,-0.028309687,0.333332642,1.334520243,0.531315167,0.016718675,-1.02447345,0.990116289,0.62423486,0.401811537,-0.005902281,0.242131609,-0.293859566,-0.916758382,0.247468401,0.23938216,-0.065290691,0.141981004,0.268696779,0.094789816,9.99,0
89152,-1.627515682,-1.131315624,1.315491176,1.728933925,2.273459997,-1.024663757,-0.563078634,0.200165712,0.06911732,-0.38842071,-1.117079039,0.880598101,0.388187743,-0.291710504,-1.442397963,-1.528120174,0.676965322,-0.792693035,1.160693147,0.517795122,-0.057608297,-0.394374325,0.319326096,1.079565386,-0.043933565,-0.718776848,0.137361243,0.21441268,15,0
89152,1.868564284,-0.696218603,0.219465934,0.20114668,-1.177270147,-0.295872339,-0.948806849,0.027854649,1.853710752,-0.42267692,-0.88776321,0.988862827,1.183196762,-0.569723829,1.0915359,0.397286469,-0.821777818,0.579372658,-0.296563893,-0.050294887,0.284361519,1.008561934,0.109892048,-0.076866385,-0.261593143,-0.514700103,0.09016689,-0.011324754,55.6,0
89154,0.035963523,0.381479376,0.732360838,-0.925002831,-0.11828048,-0.240078613,0.370926456,0.055727754,1.04048486,-0.938476729,-1.140727622,-0.125245752,-0.690241801,-0.050424836,0.505315331,0.102718021,-0.642770553,0.160927046,-0.09746934,-0.237008387,-0.104639142,-0.298677411,0.187484882,0.651602404,-0.561479523,-1.063155889,-0.026374921,0.017627069,37.79,0
89156,-2.0307187,-1.585782633,1.363814654,0.505640232,2.741713852,-2.416376819,-0.485172917,-0.208432158,-0.122739739,-0.204367022,-0.85019695,-0.725290218,-1.013450321,0.544568499,1.408286254,-0.752021767,-0.091046093,0.447289396,0.916367941,0.68387469,0.402010077,0.656750889,-0.194991537,0.06492476,0.939458684,0.175167623,-0.212976991,-0.122433566,1,0
89156,-2.227379711,-0.040364018,-0.001743467,0.250571964,2.764135053,4.222427604,-0.528411953,1.56768815,-0.049738015,-0.412198881,-0.670301511,0.356094087,-0.32123068,0.063772877,-0.317933666,-0.799557354,0.395210677,-0.685551156,1.323772352,-0.376651021,-0.670164775,-1.313137525,0.75421676,0.630663909,0.660271886,-0.733393445,0.253971935,-0.104971838,22.8,0
89157,2.032752869,0.227393881,-1.473653897,0.520293245,0.276392387,-1.066614951,0.238225449,-0.291177739,0.329329567,-0.411923983,0.080773093,0.785189806,0.820089428,-0.977415217,0.122308999,0.070067228,0.665632313,-0.66630631,-0.215523368,-0.126058843,-0.316182279,-0.757712828,0.399777536,1.015757241,-0.311791135,0.142594168,-0.053146469,-0.024199897,0.89,0
89158,1.89924051,-0.188696728,-0.584090803,1.563003315,-0.225006499,-0.114753641,-0.167021018,0.070710449,0.921135393,0.170172263,0.286272931,1.23233757,-0.855475582,0.055324583,-2.366656713,-0.710520481,0.02908206,-0.467401738,0.485486248,-0.339125665,-0.280920936,-0.455863931,0.24554778,-0.027164078,-0.012687651,-0.837207438,0.035940862,-0.054338988,6,0
89159,1.979799774,-0.320977174,-0.227044512,0.50645825,-0.690429963,-0.558051743,-0.517420229,-0.129388865,1.291935041,-0.200575643,-0.837656741,1.104251093,1.325817939,-0.440456292,0.346539051,0.034140868,-0.588028581,0.068348098,-0.219001142,-0.142875664,0.203814845,0.90586196,0.097183497,0.033969601,-0.048294027,-0.215423603,0.049524361,-0.034284473,9.99,0
89159,1.846938453,-1.239456135,-1.764086045,-0.324726071,-0.346221945,-0.375380709,-0.144817954,-0.238330903,-0.194671576,0.708651895,-1.53504871,-0.496200789,-0.216822598,0.342953445,0.580811699,-1.641607531,-0.266983602,1.562757534,-0.913240493,-0.278388558,0.022588097,0.2719434,-0.140413971,0.268273675,0.194736353,-0.038597505,-0.028176,-0.021274418,189,0
89160,-0.114612517,1.212768595,-0.185258288,-0.453283174,0.607509433,-1.156378188,1.131988939,-0.333377559,0.006189287,-0.01439285,-0.674618003,0.559394352,1.085390099,0.142952967,0.397529404,-0.575287347,-0.487907331,-0.079519118,-0.071480789,0.166263705,0.357313985,1.433747169,-0.130625697,0.05285684,-0.717657269,-0.216105512,0.627106686,0.383286694,1.79,0
89161,0.614247321,-0.843373048,-2.226529735,-2.194894327,-1.370045114,-1.814941616,0.814590608,-2.589843258,-2.087499515,1.261441058,-0.542236729,-1.023005054,-0.879917217,0.617705968,-1.541555756,-1.225775044,0.815809173,-0.664741819,-1.538824453,-1.004861386,1.817041415,0.704008934,-0.753080172,1.015061239,-0.475504179,-0.097987325,0.561902948,0.356499417,376.13,0
89161,1.981329979,-0.094283501,-0.80995031,0.43371651,-0.37393807,-1.215890853,0.081883028,-0.214833285,0.267177264,0.246385478,1.43492917,1.229479641,-0.277144765,0.536991208,-0.684495232,-0.065932086,-0.324874228,-0.539054885,0.224502688,-0.243540316,-0.202857913,-0.495222657,0.400158125,0.544410661,-0.408738852,0.144135526,-0.074671604,-0.064893071,0.89,0
89162,-0.42134139,-0.015008133,1.72666346,1.372527661,0.211762152,-0.226877551,-0.484171199,0.053010997,0.238974046,-0.31754382,-0.125556691,-0.795410665,-0.504419661,-1.513990468,2.31852976,-0.214503677,1.418192907,1.077748021,2.141699411,0.579155143,0.039451626,0.200051373,0.128511148,1.065523098,-0.828492743,0.717047044,0.001478503,-0.007292005,27.53,0
89164,2.016158324,0.151274578,-2.030856421,1.02891686,1.086542125,-0.167211068,0.622965071,-0.269794065,-0.147824654,0.385833502,-0.065524045,1.222458577,0.915364445,0.45802038,-1.253591635,-0.27217788,-0.833737047,0.06416662,0.461471323,-0.137352341,0.057070217,0.360733443,-0.183252989,-1.121579886,0.600533069,-0.445554169,-0.017526691,-0.076708359,32.98,0
89164,-0.845773901,-0.295911752,0.180199992,-0.853745189,2.02942227,-0.599928547,0.251733836,0.152518563,-0.213716494,-0.442756309,-0.766796287,-0.441034493,-1.357747826,0.64400505,-0.818728907,0.511475147,-1.029717657,0.444929724,0.838623677,0.064047436,-0.172838033,-0.836749807,-0.024501347,-1.42825538,-0.356580625,0.209287734,0.037408298,0.148385119,1.98,0
89165,1.940754305,-0.117906722,-3.342174409,0.157001511,3.037699014,3.051755152,0.251341996,0.566354983,-0.311333693,0.364688208,0.005515685,0.169286509,-0.289336939,1.026645466,0.610247469,-0.476416624,-0.521852888,-0.529486398,-0.527647863,-0.086615365,0.155411725,0.307549486,-0.027154171,0.703835498,0.487874379,-0.469892639,-0.024370805,-0.059495032,64.95,0
89167,-0.458445844,0.154227725,-0.232497876,-0.970063275,1.843163361,1.481357283,1.037008334,0.038078214,0.386528197,0.464896701,1.480352646,1.099791198,0.203864066,-0.241783876,-0.221245926,-1.34734241,0.178666079,-2.181579752,-1.15419846,0.014294302,-0.209552752,0.282646335,0.427463551,-1.833786748,-0.887632311,0.245829629,0.00969063,-0.275429392,37.04,0
89168,1.692252774,-0.98419689,-0.503905487,0.158853464,-0.492750864,0.636511884,-0.622073451,0.210802468,1.644114139,-0.437022768,0.226563615,1.802797292,0.80115225,-0.4395035,-1.103182598,-0.106336673,-0.588186376,0.30630343,0.823765092,0.132939779,-0.104301294,-0.268699679,0.145632234,0.284051456,-0.243936831,-0.831974666,0.046645827,-0.010861952,143.47,0
89169,1.863338785,-0.613876217,-0.755122518,-0.021570605,0.435970625,1.97032494,-0.992147089,0.630159968,1.198783555,-0.143587483,0.749036888,1.279598005,0.365795058,-0.023453515,0.605607622,-0.385270469,-0.211238814,-0.420824304,-0.741313131,-0.236462393,0.27809506,1.105356971,0.138330935,-0.913969983,-0.222422653,-0.132531199,0.083425123,-0.05658005,9.99,0
89169,-0.644683749,-0.243027875,0.391726045,-4.353148245,1.841739553,3.679862321,-0.653660606,1.263693503,1.864422721,-1.943318103,-0.299572579,0.422934651,-0.18781849,-0.378171913,0.916655782,0.345007946,-1.119546098,0.49736908,-1.073309259,-0.004955387,0.275393684,0.931563012,-0.181950963,0.730447574,-0.195660601,-0.365166344,0.442249647,0.221868553,9.99,0
89170,1.760909477,-0.409556729,-2.345467421,0.350571276,0.601857853,-1.072604031,0.963537661,-0.510259017,0.151255732,-0.052765666,-0.694879311,0.3220904,0.158034298,0.788536965,0.50247054,-0.569327406,-0.339291019,-0.475498177,-0.073307221,0.158588077,0.216260758,0.319833044,-0.1472592,0.644989978,0.380005693,-0.210117585,-0.090626431,-0.032241389,189.71,0
89171,1.889886401,-0.187472242,-1.833225607,0.419897512,0.196240276,-0.846662997,0.154614022,-0.199987311,1.037867257,-0.872146791,-0.578714108,0.155315152,-0.293247687,-1.408593278,-0.054066661,0.03740001,1.052591092,0.101131236,0.131564957,-0.014224008,-0.212245889,-0.562122228,0.152693108,0.614958243,-0.072785102,-0.129161062,-0.027052774,-0.002033624,84.64,0
89172,-1.414505041,-0.835979894,-0.223059506,0.429767528,-0.142417863,-0.983703406,0.701613629,0.061062464,0.732924606,-1.0914103,-0.77964112,-0.548670252,-0.911474766,-1.075226667,0.771266253,0.609025317,0.512172909,0.65590458,0.133230241,-0.405738617,-0.304954906,-0.360194909,1.609657291,-0.159899155,-0.762775382,-0.697460105,0.006038958,-0.354969125,203.7,0
89172,-0.239635744,1.117816412,-0.56562373,-0.924451715,1.441463189,-0.129281822,0.987392906,0.011605973,-0.344460879,-0.617648289,0.549898184,0.58746229,0.393361613,-0.899724176,-1.008116018,0.542842774,-0.084730006,0.354831852,0.217519312,0.042891693,-0.21981987,-0.513659349,0.051708575,-0.052885692,-0.983184408,0.023253225,0.292819491,0.297041888,6.45,0
89172,2.084992017,0.205519357,-1.753932993,0.37437174,0.5569991,-0.773819929,0.233719217,-0.268982793,0.392147155,-0.40013828,-0.580931487,0.490107963,0.834609666,-1.001418515,0.135251844,0.327264179,0.374242075,-0.347659676,0.106514934,-0.101638002,-0.365864278,-0.913041523,0.31084878,0.399295614,-0.212417435,0.178771069,-0.058200703,-0.03029936,2.58,0
89173,1.97177362,0.042293642,-1.735581431,0.448725565,0.444502262,-0.777407503,0.278601296,-0.260857447,0.388935329,-0.427826851,-0.387109321,0.514381469,0.700374569,-0.952877818,0.18720585,0.227479987,0.503578779,-0.472428489,-0.047621958,-0.024062384,-0.32065581,-0.890079546,0.299318474,0.528425415,-0.272534206,0.1680406,-0.064450337,-0.021009381,49.99,0
89173,2.091338923,0.044523065,-1.719927517,-0.123350055,0.541366715,-0.923055105,0.462111864,-0.409618428,0.309946565,-0.097873444,-0.643851122,0.860942629,1.274778338,0.333066098,0.61718346,-0.162272347,-0.609167547,-0.620322273,0.232730246,-0.081231536,-0.15179171,-0.369444206,0.21045716,0.498499313,0.018346138,-0.179215441,-0.05550823,-0.050605369,20,0
89175,2.066109164,0.222716201,-1.673811162,0.405818743,0.52327593,-0.786737081,0.23734886,-0.267787814,0.342511527,-0.41526193,-0.329060057,0.695585171,1.036175541,-1.032459798,0.143283667,0.204897701,0.482449664,-0.524670489,-0.034393464,-0.101166762,-0.346203917,-0.836163853,0.33810781,0.535358158,-0.242996973,0.172080177,-0.052996648,-0.028749075,1.29,0
89177,2.282551241,-0.877882011,-1.971699575,-2.699829779,-0.568583767,-1.940463713,0.041630787,-0.605395572,0.753752398,-0.372921339,-0.782140867,0.649629123,0.461249241,0.435101143,0.954214208,-2.865859481,0.162559592,1.177127782,0.382856664,-0.621108131,-0.249982243,0.063277209,0.031241622,-0.102414476,0.391729156,-0.692871657,0.038461063,-0.059301769,3.76,0
89178,-1.690691995,0.268866557,2.12823463,1.367829175,-0.416886043,2.336606131,-1.502289728,-4.635426139,0.6160171,2.269712248,-1.193854935,0.499922369,1.602638847,-2.024499706,0.106272269,-3.069907585,0.821906208,1.509940294,1.815554424,-1.14192656,3.188149419,-1.071278042,0.292491748,0.580120194,-0.685046612,-0.384106264,-0.469941748,-0.370365511,56.43,0
89179,-0.600495084,1.47938247,0.056195791,0.920932234,1.528049523,-0.150414672,1.52073809,-0.075057307,-1.43483892,-0.902816765,1.169846308,0.232987117,-0.291315411,-0.846899228,-0.645184263,-0.522669186,1.178561431,0.810090573,0.980066001,0.163628714,0.045228733,0.168708753,-0.537356054,0.599161434,1.113398248,-0.239387952,0.04377834,0.082587915,37.18,0
89180,1.05735404,-2.141314158,-1.282176447,0.224285225,-0.643075568,0.772462984,-0.178296478,0.122323397,1.257289812,-0.281661028,0.058637756,0.846608589,0.171113235,0.053374035,0.025195342,0.55904306,-0.940953205,0.931420283,0.245402426,0.847531761,0.476005169,0.442384478,-0.36357576,-0.049489905,-0.274660668,0.073620018,-0.08401365,0.031861742,500,0
89182,-3.493787098,-3.476549612,0.298244147,-0.712649364,0.290334763,-0.521817129,-0.08238347,0.408356462,-1.144675062,-0.076741693,0.69601911,0.380674478,0.761111004,-0.284757228,-1.083013222,1.221869377,0.251233132,-1.012381958,1.828109451,-0.219146165,-0.213506175,-0.06006661,2.715244409,0.713469606,0.094736343,-0.478508265,0.358725467,-0.257336487,285.5,0
89182,0.039797436,0.796181097,0.245655957,-0.601060819,0.399420162,-1.02066071,0.939572636,-0.130315619,0.083796013,-0.394903293,-1.079754978,-0.303819102,-0.805391685,0.277724307,-0.260367463,-0.092684125,-0.330718811,-0.713362612,-0.123641682,-0.095816248,-0.26883838,-0.628195905,0.077219637,-0.113233596,-0.522858263,0.150552175,0.244921438,0.094366068,2.99,0
89185,-0.906868988,0.724375853,0.992394602,-0.630841076,-0.260386497,0.084212596,0.137051374,0.407032735,0.039305533,-1.001350836,-1.191748037,0.727928099,1.452151127,-0.350383134,-0.17793155,0.37369524,-0.514557025,0.145488353,-0.35059623,-0.101946982,0.362823019,1.039916697,-0.188416069,0.842013208,-0.260584879,0.545206872,-0.096642304,0.069872984,59.9,0
89186,1.90144938,-0.207260912,-0.644251627,1.015599742,0.108753343,0.437038027,-0.363564096,0.112300406,0.540576241,0.285850177,0.068885987,1.211091079,0.95449048,0.017346369,-0.247040557,0.742902262,-1.25792679,0.431769605,0.167772664,-0.093034231,-0.19400288,-0.509967485,0.2128212,-1.153273673,-0.279939748,-0.938119993,0.049492542,-0.037834187,44.3,0
89188,1.910646983,-0.409704083,-0.278401056,0.647107479,-0.718012283,-0.610835272,-0.442628359,-0.172730306,0.940186456,0.011159765,-0.712275274,1.012697275,1.497929792,-0.425919232,0.385557383,0.295277071,-0.639939267,-0.019927642,-0.444743772,-0.031572349,0.295495097,1.034763764,0.058390756,0.143017055,-0.148643427,0.449441192,-0.009199646,-0.035872443,49.99,0
89191,2.097178795,-0.013276165,-1.801976646,-0.086308588,0.837162801,-0.008512642,0.133093389,-0.138798535,0.228489233,0.139811991,0.419141624,1.217318638,1.178012879,0.417800941,0.084003216,0.158915797,-1.102243559,0.540780878,0.325021202,-0.117550466,0.249905927,0.876191973,-0.091056245,-0.144342722,0.395079369,-0.105610161,-0.019531151,-0.069248136,0.79,0
